arizona  2932674 votes,    0.483 % trump,    0.504 % biden, 2020-11-06T00:14:38ZOkay: 
arizona  2934297 votes,    0.483 % trump,    0.503 % biden, 2020-11-06T00:34:35ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
arizona  2939466 votes,    0.483 % trump,    0.503 % biden, 2020-11-06T00:37:43ZOkay: 
arizona  2945456 votes,    0.483 % trump,    0.503 % biden, 2020-11-06T00:53:35ZOkay: 
arizona  2973800 votes,    0.483 % trump,    0.502 % biden, 2020-11-06T00:56:36ZOkay: 
arizona  2974062 votes,    0.483 % trump,    0.502 % biden, 2020-11-06T01:11:35ZOkay: 
arizona  2976285 votes,    0.483 % trump,    0.503 % biden, 2020-11-06T01:13:36ZOkay: 
arizona  2978242 votes,    0.483 % trump,    0.503 % biden, 2020-11-06T01:27:35ZOkay: 
arizona  3053556 votes,    0.485 % trump,    0.501 % biden, 2020-11-06T02:01:44ZOkay: 
arizona  3054736 votes,    0.485 % trump,    0.501 % biden, 2020-11-06T03:35:42ZOkay: 
arizona  3060449 votes,    0.485 % trump,    0.501 % biden, 2020-11-06T05:27:48ZOkay: 
arizona  3122238 votes,    0.486 % trump,      0.5 % biden, 2020-11-06T16:01:42ZOkay: 
arizona  3123624 votes,    0.486 % trump,      0.5 % biden, 2020-11-06T16:09:38ZOkay: 
arizona  3123624 votes,    0.486 % trump,      0.5 % biden, 2020-11-06T16:33:32ZOkay: 
arizona  3127581 votes,    0.486 % trump,    0.499 % biden, 2020-11-06T19:23:36ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
arizona  3128667 votes,    0.486 % trump,    0.499 % biden, 2020-11-06T19:48:35ZOkay: 
arizona  3135333 votes,    0.486 % trump,    0.499 % biden, 2020-11-06T20:27:36ZOkay: 
arizona  3136364 votes,    0.486 % trump,    0.499 % biden, 2020-11-06T22:16:38ZOkay: 
arizona  3141210 votes,    0.486 % trump,    0.499 % biden, 2020-11-06T23:04:37ZOkay: 
arizona  3150091 votes,    0.486 % trump,    0.499 % biden, 2020-11-06T23:13:05ZOkay: 
arizona  3150295 votes,    0.486 % trump,    0.499 % biden, 2020-11-06T23:13:36ZOkay: 
arizona  3152467 votes,    0.486 % trump,    0.499 % biden, 2020-11-06T23:42:34ZOkay: 
arizona  3155443 votes,    0.487 % trump,    0.498 % biden, 2020-11-07T00:27:35ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
arizona  3156055 votes,    0.487 % trump,    0.498 % biden, 2020-11-07T01:24:38ZOkay: 
arizona  3227987 votes,    0.488 % trump,    0.497 % biden, 2020-11-07T02:01:44ZOkay: 
arizona  3235450 votes,    0.487 % trump,    0.496 % biden, 2020-11-07T02:02:26ZOkay: 
arizona  3242445 votes,    0.487 % trump,    0.495 % biden, 2020-11-07T15:37:37ZOkay: 
arizona  3244195 votes,    0.487 % trump,    0.495 % biden, 2020-11-07T15:53:37ZOkay: 
arizona  3284602 votes,    0.489 % trump,    0.495 % biden, 2020-11-07T16:01:45ZOkay: 
arkansas 1218150 votes,    0.626 % trump,    0.346 % biden, 2020-11-09T15:03:37Z EXCLUDED, sampleTime > highCutoff
arkansas 1213153 votes,    0.625 % trump,    0.346 % biden, 2020-11-09T16:31:08Z EXCLUDED, sampleTime > highCutoff
arkansas 1209276 votes,    0.626 % trump,    0.346 % biden, 2020-11-09T16:56:39Z EXCLUDED, sampleTime > highCutoff
arkansas 1209279 votes,    0.626 % trump,    0.346 % biden, 2020-11-09T17:12:39Z EXCLUDED, sampleTime > highCutoff
arkansas 1209280 votes,    0.626 % trump,    0.346 % biden, 2020-11-09T20:17:36Z EXCLUDED, sampleTime > highCutoff
arkansas 1209326 votes,    0.626 % trump,    0.346 % biden, 2020-11-10T04:15:53Z EXCLUDED, sampleTime > highCutoff
arkansas 1209341 votes,    0.626 % trump,    0.346 % biden, 2020-11-10T18:32:46Z EXCLUDED, sampleTime > highCutoff
arkansas 1209360 votes,    0.626 % trump,    0.346 % biden, 2020-11-10T18:36:44Z EXCLUDED, sampleTime > highCutoff
arkansas 1209372 votes,    0.626 % trump,    0.346 % biden, 2020-11-10T21:50:44Z EXCLUDED, sampleTime > highCutoff
arkansas 1209373 votes,    0.626 % trump,    0.346 % biden, 2020-11-12T16:43:44Z EXCLUDED, sampleTime > highCutoff
arkansas     2119 votes,    0.602 % trump,    0.366 % biden, 2020-11-04T01:37:24ZOkay: 
arkansas    13130 votes,    0.736 % trump,    0.235 % biden, 2020-11-04T01:37:46ZOkay: 
arkansas    60945 votes,    0.694 % trump,    0.284 % biden, 2020-11-04T01:42:45ZOkay: 
arkansas    64224 votes,      0.7 % trump,    0.277 % biden, 2020-11-04T01:43:29ZOkay: 
arkansas    67746 votes,    0.699 % trump,    0.279 % biden, 2020-11-04T01:48:46ZOkay: 
arkansas    73207 votes,    0.705 % trump,    0.273 % biden, 2020-11-04T01:49:46ZOkay: 
arkansas   112053 votes,    0.685 % trump,    0.293 % biden, 2020-11-04T01:50:45ZOkay: 
arkansas   158484 votes,    0.668 % trump,    0.308 % biden, 2020-11-04T01:52:47ZOkay: 
arkansas   166955 votes,    0.674 % trump,    0.302 % biden, 2020-11-04T01:54:46ZOkay: 
arkansas   179877 votes,    0.682 % trump,    0.294 % biden, 2020-11-04T01:56:45ZOkay: 
arkansas   180308 votes,    0.681 % trump,    0.295 % biden, 2020-11-04T02:00:47ZOkay: 
arkansas   180990 votes,    0.681 % trump,    0.294 % biden, 2020-11-04T02:01:17ZOkay: 
arkansas   185120 votes,    0.682 % trump,    0.294 % biden, 2020-11-04T02:01:45ZOkay: 
arkansas   191879 votes,    0.679 % trump,    0.296 % biden, 2020-11-04T02:05:15ZOkay: 
arkansas   197897 votes,    0.683 % trump,    0.292 % biden, 2020-11-04T02:07:32ZOkay: 
arkansas   203539 votes,    0.684 % trump,    0.292 % biden, 2020-11-04T02:08:46ZOkay: 
arkansas   331194 votes,    0.563 % trump,    0.413 % biden, 2020-11-04T02:09:59ZOkay: 
arkansas   336739 votes,    0.565 % trump,    0.411 % biden, 2020-11-04T02:10:50ZOkay: 
arkansas   439509 votes,    0.575 % trump,      0.4 % biden, 2020-11-04T02:11:45ZOkay: 
arkansas   442939 votes,    0.573 % trump,    0.403 % biden, 2020-11-04T02:12:53ZOkay: 
arkansas   460611 votes,    0.579 % trump,    0.396 % biden, 2020-11-04T02:14:13ZOkay: 
arkansas   460612 votes,    0.579 % trump,    0.396 % biden, 2020-11-04T02:14:47ZOkay: 
arkansas   466464 votes,    0.582 % trump,    0.394 % biden, 2020-11-04T02:15:46ZOkay: 
arkansas   471312 votes,    0.582 % trump,    0.393 % biden, 2020-11-04T02:16:30ZOkay: 
arkansas   481420 votes,    0.582 % trump,    0.393 % biden, 2020-11-04T02:23:26ZOkay: 
arkansas   481890 votes,    0.583 % trump,    0.393 % biden, 2020-11-04T02:26:59ZOkay: 
arkansas   484663 votes,    0.584 % trump,    0.392 % biden, 2020-11-04T02:27:27ZOkay: 
arkansas   488676 votes,    0.585 % trump,     0.39 % biden, 2020-11-04T02:29:04ZOkay: 
arkansas   495309 votes,    0.585 % trump,     0.39 % biden, 2020-11-04T02:30:56ZOkay: 
arkansas   497058 votes,    0.586 % trump,    0.389 % biden, 2020-11-04T02:31:49ZOkay: 
arkansas   501150 votes,    0.587 % trump,    0.388 % biden, 2020-11-04T02:32:03ZOkay: 
arkansas   503998 votes,    0.586 % trump,    0.388 % biden, 2020-11-04T02:36:37ZOkay: 
arkansas   507203 votes,    0.588 % trump,    0.387 % biden, 2020-11-04T02:39:31ZOkay: 
arkansas   508213 votes,    0.587 % trump,    0.388 % biden, 2020-11-04T02:40:34ZOkay: 
arkansas   509308 votes,    0.587 % trump,    0.388 % biden, 2020-11-04T02:40:46ZOkay: 
arkansas   511632 votes,    0.588 % trump,    0.386 % biden, 2020-11-04T02:42:40ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
arkansas   512593 votes,    0.589 % trump,    0.386 % biden, 2020-11-04T02:45:05ZOkay: 
arkansas   516520 votes,     0.59 % trump,    0.384 % biden, 2020-11-04T02:46:03ZOkay: 
arkansas   519995 votes,    0.592 % trump,    0.383 % biden, 2020-11-04T02:49:07ZOkay: 
arkansas   524813 votes,    0.593 % trump,    0.382 % biden, 2020-11-04T02:49:28ZOkay: 
arkansas   526522 votes,    0.594 % trump,    0.381 % biden, 2020-11-04T02:51:05ZOkay: 
arkansas   527570 votes,    0.594 % trump,     0.38 % biden, 2020-11-04T02:51:30ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
arkansas   531069 votes,    0.596 % trump,    0.379 % biden, 2020-11-04T02:52:36ZOkay: 
arkansas   538562 votes,    0.599 % trump,    0.376 % biden, 2020-11-04T02:54:49ZOkay: 
arkansas   539649 votes,    0.599 % trump,    0.376 % biden, 2020-11-04T02:58:07ZOkay: 
arkansas   545441 votes,    0.601 % trump,    0.373 % biden, 2020-11-04T02:59:25ZOkay: 
arkansas   547210 votes,    0.601 % trump,    0.373 % biden, 2020-11-04T03:02:04ZOkay: 
arkansas   549262 votes,    0.602 % trump,    0.373 % biden, 2020-11-04T03:02:38ZOkay: 
arkansas   551084 votes,    0.602 % trump,    0.372 % biden, 2020-11-04T03:06:32ZOkay: 
arkansas   553227 votes,    0.603 % trump,    0.371 % biden, 2020-11-04T03:07:07ZOkay: 
arkansas   565730 votes,    0.606 % trump,    0.368 % biden, 2020-11-04T03:09:54ZOkay: 
arkansas   570886 votes,    0.608 % trump,    0.367 % biden, 2020-11-04T03:10:39ZOkay: 
arkansas   595253 votes,    0.613 % trump,    0.361 % biden, 2020-11-04T03:11:29ZOkay: 
arkansas   597284 votes,    0.613 % trump,    0.361 % biden, 2020-11-04T03:12:19ZOkay: 
arkansas   605752 votes,    0.616 % trump,    0.358 % biden, 2020-11-04T03:14:47ZOkay: 
arkansas   611464 votes,    0.617 % trump,    0.357 % biden, 2020-11-04T03:16:50ZOkay: 
arkansas   624285 votes,    0.619 % trump,    0.355 % biden, 2020-11-04T03:18:29ZOkay: 
arkansas   657541 votes,    0.622 % trump,    0.353 % biden, 2020-11-04T03:20:48ZOkay: 
arkansas   671410 votes,    0.623 % trump,    0.351 % biden, 2020-11-04T03:21:20ZOkay: 
arkansas   673837 votes,    0.623 % trump,    0.352 % biden, 2020-11-04T03:22:16ZOkay: 
arkansas   675573 votes,    0.623 % trump,    0.351 % biden, 2020-11-04T03:22:32ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
arkansas   681809 votes,    0.624 % trump,     0.35 % biden, 2020-11-04T03:23:33ZOkay: 
arkansas   698826 votes,    0.628 % trump,    0.346 % biden, 2020-11-04T03:26:40ZOkay: 
arkansas   699410 votes,    0.628 % trump,    0.346 % biden, 2020-11-04T03:30:29ZOkay: 
arkansas   707768 votes,    0.627 % trump,    0.347 % biden, 2020-11-04T03:33:22ZOkay: 
arkansas   709007 votes,    0.627 % trump,    0.347 % biden, 2020-11-04T03:35:29ZOkay: 
arkansas   718409 votes,    0.629 % trump,    0.345 % biden, 2020-11-04T03:36:02ZOkay: 
arkansas   729232 votes,    0.631 % trump,    0.343 % biden, 2020-11-04T03:38:49ZOkay: 
arkansas   735794 votes,    0.632 % trump,    0.342 % biden, 2020-11-04T03:39:03ZOkay: 
arkansas   735894 votes,    0.632 % trump,    0.342 % biden, 2020-11-04T03:40:21ZOkay: 
arkansas   743250 votes,    0.633 % trump,     0.34 % biden, 2020-11-04T03:40:55ZOkay: 
arkansas   757357 votes,    0.633 % trump,    0.341 % biden, 2020-11-04T03:45:40ZOkay: 
arkansas   798536 votes,    0.634 % trump,    0.339 % biden, 2020-11-04T03:47:58ZOkay: 
arkansas   801876 votes,    0.634 % trump,    0.339 % biden, 2020-11-04T03:48:30ZOkay: 
arkansas   812457 votes,    0.636 % trump,    0.337 % biden, 2020-11-04T03:50:39ZOkay: 
arkansas   814149 votes,    0.636 % trump,    0.337 % biden, 2020-11-04T03:51:06ZOkay: 
arkansas   822060 votes,    0.637 % trump,    0.336 % biden, 2020-11-04T03:53:11ZOkay: 
arkansas   822082 votes,    0.637 % trump,    0.336 % biden, 2020-11-04T03:54:06ZOkay: 
arkansas   830219 votes,    0.638 % trump,    0.335 % biden, 2020-11-04T03:56:37ZOkay: 
arkansas   832112 votes,    0.639 % trump,    0.335 % biden, 2020-11-04T03:57:18ZOkay: 
arkansas   834581 votes,    0.639 % trump,    0.335 % biden, 2020-11-04T04:04:19ZOkay: 
arkansas   856147 votes,    0.643 % trump,    0.331 % biden, 2020-11-04T04:08:49ZOkay: 
arkansas   887590 votes,    0.647 % trump,    0.326 % biden, 2020-11-04T04:11:41ZOkay: 
arkansas   891055 votes,    0.648 % trump,    0.325 % biden, 2020-11-04T04:11:46ZOkay: 
arkansas   892644 votes,    0.648 % trump,    0.325 % biden, 2020-11-04T04:12:32ZOkay: 
arkansas   926583 votes,    0.648 % trump,    0.325 % biden, 2020-11-04T04:16:23ZOkay: 
arkansas   928801 votes,    0.648 % trump,    0.324 % biden, 2020-11-04T04:18:12ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
arkansas   931801 votes,     0.65 % trump,    0.323 % biden, 2020-11-04T04:18:16ZOkay: 
arkansas   938855 votes,    0.648 % trump,    0.325 % biden, 2020-11-04T04:19:42ZOkay: 
arkansas   941267 votes,    0.648 % trump,    0.324 % biden, 2020-11-04T04:20:39ZSUSPICIOUS, BIDEN VOTES NOMINALLY DECREASED: 
arkansas   943486 votes,    0.649 % trump,    0.324 % biden, 2020-11-04T04:22:48ZOkay: 
arkansas   948688 votes,    0.649 % trump,    0.323 % biden, 2020-11-04T04:26:30ZOkay: 
arkansas   973718 votes,    0.642 % trump,     0.33 % biden, 2020-11-04T04:34:14ZOkay: 
arkansas   976367 votes,    0.642 % trump,     0.33 % biden, 2020-11-04T04:35:48ZOkay: 
arkansas   994022 votes,    0.637 % trump,    0.336 % biden, 2020-11-04T04:44:01ZOkay: 
arkansas   999879 votes,    0.638 % trump,    0.335 % biden, 2020-11-04T04:57:51ZOkay: 
arkansas  1003467 votes,    0.638 % trump,    0.334 % biden, 2020-11-04T05:01:45ZOkay: 
arkansas  1008923 votes,    0.637 % trump,    0.335 % biden, 2020-11-04T05:04:06ZOkay: 
arkansas  1009586 votes,    0.637 % trump,    0.335 % biden, 2020-11-04T05:06:08ZOkay: 
arkansas  1013230 votes,    0.637 % trump,    0.335 % biden, 2020-11-04T05:07:23ZOkay: 
arkansas  1013564 votes,    0.637 % trump,    0.335 % biden, 2020-11-04T05:09:55ZOkay: 
arkansas  1032303 votes,    0.636 % trump,    0.336 % biden, 2020-11-04T05:12:11ZOkay: 
arkansas  1050915 votes,    0.633 % trump,    0.339 % biden, 2020-11-04T05:14:22ZOkay: 
arkansas  1087494 votes,    0.637 % trump,    0.335 % biden, 2020-11-04T05:21:19ZOkay: 
arkansas  1180961 votes,    0.627 % trump,    0.345 % biden, 2020-11-04T05:31:10ZOkay: 
arkansas  1183783 votes,    0.627 % trump,    0.345 % biden, 2020-11-04T05:37:13ZOkay: 
arkansas  1184070 votes,    0.627 % trump,    0.345 % biden, 2020-11-04T05:41:54ZOkay: 
arkansas  1185056 votes,    0.626 % trump,    0.345 % biden, 2020-11-04T05:48:28Z SUSPICIOUS, TRUMP VOTES NOMINALLY DECREASED: 
arkansas  1197343 votes,    0.626 % trump,    0.346 % biden, 2020-11-04T06:33:42ZOkay: 
arkansas  1197356 votes,    0.626 % trump,    0.346 % biden, 2020-11-04T06:37:41ZOkay: 
arkansas  1198055 votes,    0.626 % trump,    0.346 % biden, 2020-11-04T07:00:19ZOkay: 
arkansas        0 votes,        0 % trump,        0 % biden, 2020-11-04T08:38:22ZEXCLUDE: ZERO TOTAL VOTES: 
arkansas  1198076 votes,    0.626 % trump,    0.346 % biden, 2020-11-04T14:36:42ZOkay: 
arkansas  1198100 votes,    0.626 % trump,    0.346 % biden, 2020-11-04T17:16:41ZOkay: 
arkansas  1207223 votes,    0.627 % trump,    0.345 % biden, 2020-11-04T18:51:43ZOkay: 
arkansas  1207308 votes,    0.627 % trump,    0.345 % biden, 2020-11-04T20:10:45ZOkay: 
arkansas  1207484 votes,    0.627 % trump,    0.345 % biden, 2020-11-04T20:18:41ZOkay: 
arkansas  1207484 votes,    0.627 % trump,    0.345 % biden, 2020-11-04T21:43:00ZOkay: 
arkansas  1211482 votes,    0.627 % trump,    0.344 % biden, 2020-11-04T22:26:42ZOkay: 
arkansas  1213314 votes,    0.627 % trump,    0.345 % biden, 2020-11-04T23:44:41ZOkay: 
arkansas  1213460 votes,    0.627 % trump,    0.345 % biden, 2020-11-05T16:02:43ZOkay: 
arkansas  1213461 votes,    0.627 % trump,    0.345 % biden, 2020-11-05T16:29:42ZOkay: 
arkansas  1213693 votes,    0.627 % trump,    0.345 % biden, 2020-11-05T21:24:36ZOkay: 
arkansas  1217570 votes,    0.626 % trump,    0.345 % biden, 2020-11-05T21:47:53ZOkay: 
arkansas  1219812 votes,    0.627 % trump,    0.345 % biden, 2020-11-05T21:50:46ZOkay: 
arkansas  1216812 votes,    0.626 % trump,    0.346 % biden, 2020-11-06T18:49:46Z -- FAULT: TOTAL VOTES DECREASED!
arkansas  1212935 votes,    0.626 % trump,    0.345 % biden, 2020-11-06T19:10:54Z -- FAULT: TOTAL VOTES DECREASED!
arkansas  1207938 votes,    0.626 % trump,    0.346 % biden, 2020-11-06T19:28:56Z -- FAULT: TOTAL VOTES DECREASED!
arkansas  1207944 votes,    0.626 % trump,    0.346 % biden, 2020-11-06T19:56:36ZOkay: 
arkansas  1211821 votes,    0.625 % trump,    0.346 % biden, 2020-11-07T14:58:48ZOkay: 
arkansas  1216818 votes,    0.626 % trump,    0.346 % biden, 2020-11-07T14:59:54ZOkay: 
california14198695 votes,    0.334 % trump,    0.646 % biden, 2020-11-08T17:21:32Z EXCLUDED, sampleTime > highCutoff
california14414296 votes,    0.334 % trump,    0.646 % biden, 2020-11-09T02:36:54Z EXCLUDED, sampleTime > highCutoff
california14403307 votes,    0.334 % trump,    0.646 % biden, 2020-11-09T17:04:18Z EXCLUDED, sampleTime > highCutoff
california14427081 votes,    0.334 % trump,    0.646 % biden, 2020-11-09T17:35:42Z EXCLUDED, sampleTime > highCutoff
california14431563 votes,    0.334 % trump,    0.646 % biden, 2020-11-09T23:35:41Z EXCLUDED, sampleTime > highCutoff
california14477924 votes,    0.335 % trump,    0.646 % biden, 2020-11-10T00:25:34Z EXCLUDED, sampleTime > highCutoff
california14496170 votes,    0.335 % trump,    0.645 % biden, 2020-11-10T01:40:28Z EXCLUDED, sampleTime > highCutoff
california14496329 votes,    0.335 % trump,    0.645 % biden, 2020-11-10T01:43:30Z EXCLUDED, sampleTime > highCutoff
california14501577 votes,    0.335 % trump,    0.645 % biden, 2020-11-10T01:51:56Z EXCLUDED, sampleTime > highCutoff
california14553973 votes,    0.334 % trump,    0.646 % biden, 2020-11-10T01:54:24Z EXCLUDED, sampleTime > highCutoff
california14973644 votes,    0.332 % trump,    0.648 % biden, 2020-11-10T02:00:27Z EXCLUDED, sampleTime > highCutoff
california15937716 votes,    0.336 % trump,    0.643 % biden, 2020-11-11T03:11:52Z EXCLUDED, sampleTime > highCutoff
california15975229 votes,    0.336 % trump,    0.643 % biden, 2020-11-11T05:34:58Z EXCLUDED, sampleTime > highCutoff
california15977157 votes,    0.336 % trump,    0.643 % biden, 2020-11-11T23:35:53Z EXCLUDED, sampleTime > highCutoff
california16092730 votes,    0.337 % trump,    0.642 % biden, 2020-11-12T02:35:57Z EXCLUDED, sampleTime > highCutoff
california16096420 votes,    0.337 % trump,    0.642 % biden, 2020-11-12T13:41:03Z EXCLUDED, sampleTime > highCutoff
california     5305 votes,    0.395 % trump,    0.583 % biden, 2020-11-04T04:11:07ZOkay: 
california   231201 votes,    0.165 % trump,     0.82 % biden, 2020-11-04T04:13:01ZOkay: 
california   331266 votes,    0.218 % trump,    0.765 % biden, 2020-11-04T04:13:33ZOkay: 
california   642538 votes,    0.287 % trump,    0.696 % biden, 2020-11-04T04:16:17ZOkay: 
california  1412427 votes,    0.344 % trump,    0.638 % biden, 2020-11-04T04:17:37ZOkay: 
california  1412430 votes,    0.344 % trump,    0.638 % biden, 2020-11-04T04:18:49ZOkay: 
california  1800603 votes,    0.324 % trump,    0.658 % biden, 2020-11-04T04:22:42ZOkay: 
california  1800605 votes,    0.324 % trump,    0.658 % biden, 2020-11-04T04:23:21ZOkay: 
california  2241957 votes,    0.299 % trump,    0.683 % biden, 2020-11-04T04:23:50ZOkay: 
california  5848667 votes,    0.269 % trump,    0.714 % biden, 2020-11-04T04:25:00ZOkay: 
california  6352519 votes,    0.264 % trump,    0.719 % biden, 2020-11-04T04:26:07ZOkay: 
california  7365710 votes,     0.28 % trump,    0.702 % biden, 2020-11-04T04:26:26ZOkay: 
california  7365786 votes,     0.28 % trump,    0.702 % biden, 2020-11-04T04:27:33ZOkay: 
california  7365836 votes,     0.28 % trump,    0.702 % biden, 2020-11-04T04:29:26ZOkay: 
california  7527288 votes,    0.283 % trump,    0.699 % biden, 2020-11-04T04:31:22ZOkay: 
california  7527311 votes,    0.283 % trump,    0.699 % biden, 2020-11-04T04:31:54ZOkay: 
california  7814144 votes,    0.281 % trump,    0.702 % biden, 2020-11-04T04:33:41ZOkay: 
california  7815090 votes,    0.281 % trump,    0.702 % biden, 2020-11-04T04:33:56ZOkay: 
california  7932880 votes,    0.282 % trump,      0.7 % biden, 2020-11-04T04:37:06ZOkay: 
california  8315467 votes,    0.288 % trump,    0.694 % biden, 2020-11-04T04:39:33ZOkay: 
california  8471564 votes,     0.29 % trump,    0.692 % biden, 2020-11-04T04:40:48ZOkay: 
california  8471566 votes,     0.29 % trump,    0.692 % biden, 2020-11-04T04:42:43ZOkay: 
california  8471656 votes,     0.29 % trump,    0.692 % biden, 2020-11-04T04:44:44ZOkay: 
california  8584235 votes,    0.289 % trump,    0.693 % biden, 2020-11-04T04:45:07ZOkay: 
california  8584247 votes,    0.289 % trump,    0.693 % biden, 2020-11-04T04:47:41ZOkay: 
california  9436247 votes,    0.293 % trump,    0.689 % biden, 2020-11-04T04:50:59ZOkay: 
california  9630411 votes,    0.297 % trump,    0.685 % biden, 2020-11-04T04:51:08ZOkay: 
california  9691456 votes,    0.298 % trump,    0.684 % biden, 2020-11-04T04:54:01ZOkay: 
